,LinkID,RoadCategory,RoadName,lat1,lng1,lat2,lng2
276,103000702,C,BEDOK NORTH AVENUE 3,1.3374601217637425,103.93309717189955,1.337960130498252,103.93298866434807
277,103000703,C,BEDOK NORTH AVENUE 3,1.337960130498252,103.93298866434807,1.3374601217637425,103.93309717189955
278,103000706,C,BEDOK NORTH AVENUE 3,1.332470690656717,103.93410855531661,1.3331261420447007,103.93398349405123
279,103000707,C,BEDOK NORTH AVENUE 3,1.3331261420447007,103.93398349405123,1.332470690656717,103.93410855531661
280,103000710,C,BEDOK NORTH AVENUE 3,1.331517421090297,103.93429044700035,1.3305807737063633,103.93447239316134
281,103000711,C,BEDOK NORTH AVENUE 3,1.3305807737063633,103.93447239316134,1.331517421090297,103.93429044700035
282,103000714,E,FERNHILL CRESCENT,1.3125268779505506,103.82436435407683,1.3135710366962168,103.82365928526495
283,103000715,E,FERNHILL CRESCENT,1.3135710366962168,103.82365928526495,1.3125268779505506,103.82436435407683
284,103000718,E,FERNHILL CRESCENT,1.3125268779505506,103.82436435407683,1.3127715602878596,103.82367702570646
285,103000719,E,FERNHILL CRESCENT,1.3127715602878596,103.82367702570646,1.3125268779505506,103.82436435407683
286,103000720,E,PETAIN ROAD,1.312526882962598,103.85772496096,1.3128994765010902,103.85727722633219
287,103000726,E,LORONG TAHAR,1.3124852352944107,103.87542930190754,1.312609280269797,103.87582290449367
288,103000727,E,LORONG TAHAR,1.312609280269797,103.87582290449367,1.3124852352944107,103.87542930190754
289,103000732,E,PETAIN ROAD,1.3123222590147685,103.85796897801305,1.312526882962598,103.85772496096
290,103000738,E,WINSTEDT DRIVE,1.3108593785553044,103.84350297459066,1.3101593752468101,103.84297256751098
291,103000739,E,WINSTEDT DRIVE,1.3101593752468101,103.84297256751098,1.3108593785553044,103.84350297459066
292,103000742,E,WINSTEDT DRIVE,1.3104800021662708,103.84230465051553,1.3101593752468101,103.84297256751098
293,103000743,E,WINSTEDT DRIVE,1.3101593752468101,103.84297256751098,1.3104800021662708,103.84230465051553
294,103000746,D,DRAYCOTT PARK,1.3101476274410442,103.83149312374148,1.3105190500950636,103.83157663459096
295,103000747,D,DRAYCOTT PARK,1.3105190500950636,103.83157663459096,1.3101476274410442,103.83149312374148
296,103000750,E,LADY HILL ROAD,1.3103806026536704,103.8241463378636,1.3105467476055914,103.82289491045184
297,103000751,E,LADY HILL ROAD,1.3105467476055914,103.82289491045184,1.3103806026536704,103.8241463378636
298,103000754,E,PASAR LANE,1.3049729085760269,103.85548999567351,1.305445507613457,103.85592178752432
299,103000755,E,PASAR LANE,1.305445507613457,103.85592178752432,1.3049729085760269,103.85548999567351
300,103000758,E,WELD ROAD,1.3049729085760269,103.85548999567351,1.305277654723263,103.85522047922288
301,103000759,E,WELD ROAD,1.305277654723263,103.85522047922288,1.3049729085760269,103.85548999567351
302,103000762,E,WILKINSON ROAD,1.3022870043432744,103.8856082959333,1.302366905524733,103.88686503022434
303,103000763,E,WILKINSON ROAD,1.302366905524733,103.88686503022434,1.3022870043432744,103.8856082959333
304,103000766,E,SHERWOOD ROAD,1.3048813899663965,103.81904560462948,1.3054979109686005,103.81861041689989
305,103000767,E,SHERWOOD ROAD,1.3054979109686005,103.81861041689989,1.3048813899663965,103.81904560462948
306,103000768,C,BIDEFORD ROAD,1.304865918473938,103.836845680642,1.3052352879030098,103.83703400759208
307,103000774,E,SHERWOOD ROAD,1.3048813899663965,103.81904560462948,1.3048570162708006,103.8188603154509
308,103000775,E,SHERWOOD ROAD,1.3048570162708006,103.8188603154509,1.3048813899663965,103.81904560462948
309,103000778,E,WIMBORNE ROAD,1.3048447737796065,103.88599980938392,1.3048700607466412,103.88638311181344
310,103000779,E,WIMBORNE ROAD,1.3048700607466412,103.88638311181344,1.3048447737796065,103.88599980938392
311,103000782,E,WIMBORNE ROAD,1.3048447737796065,103.88599980938392,1.3054374136970703,103.88595734741624
312,103000783,E,WIMBORNE ROAD,1.3054374136970703,103.88595734741624,1.3048447737796065,103.88599980938392
313,103000786,D,BEDOK NORTH AVENUE 4,1.3361429287690658,103.94374496770426,1.336497586014281,103.94409316516534
314,103000787,D,BEDOK NORTH AVENUE 4,1.336497586014281,103.94409316516534,1.3361429287690658,103.94374496770426
315,103000792,F,SCOTTS ROAD,1.3057800978363552,103.83226794405363,1.3048026423179848,103.83228309396262
316,103000798,B,SUNGEI ROAD,1.3047845551566757,103.85663682706912,1.3051147088162958,103.8569308256185
317,103000799,B,SUNGEI ROAD,1.3051147088162958,103.8569308256185,1.3047845551566757,103.85663682706912
318,103000802,E,PITT STREET,1.3052169542710033,103.85617451974063,1.3047845551566757,103.85663682706912
319,103000803,E,PITT STREET,1.3047845551566757,103.85663682706912,1.3052169542710033,103.85617451974063
320,103000806,E,KAY SIANG ROAD,1.2981535674737417,103.81050245388612,1.2982810361681365,103.81033620407007
321,103000807,E,KAY SIANG ROAD,1.2982810361681365,103.81033620407007,1.2981535674737417,103.81050245388612
322,103000810,B,TANJONG RHU ROAD,1.29805905086128,103.88406707129168,1.29970190934658,103.88411348692426
323,103000811,B,TANJONG RHU ROAD,1.29970190934658,103.88411348692426,1.29805905086128,103.88406707129168
324,103000814,E,KAY SIANG ROAD,1.2982810361681365,103.81033620407007,1.2980452392774777,103.81013262302979
325,103000815,E,KAY SIANG ROAD,1.2980452392774777,103.81013262302979,1.2982810361681365,103.81033620407007
326,103000818,E,KAY SIANG ROAD,1.2980452392774777,103.81013262302979,1.2982246918341682,103.8100743238392
327,103000819,E,KAY SIANG ROAD,1.2982246918341682,103.8100743238392,1.2980452392774777,103.81013262302979
328,103000822,E,ONE TREE HILL,1.3010091268966202,103.8253010925262,1.3013868725098114,103.8257790456515
329,103000823,E,ONE TREE HILL,1.3013868725098114,103.8257790456515,1.3010091268966202,103.8253010925262
330,103000826,E,LENGKOK MERAK,1.3010091268966202,103.8253010925262,1.3019154913408086,103.82562409886084
331,103000827,E,LENGKOK MERAK,1.3019154913408086,103.82562409886084,1.3010091268966202,103.8253010925262
332,103000830,E,RIDLEY PARK,1.3009866921398463,103.81411709648594,1.3013910245397402,103.8141127804082
333,103000831,E,RIDLEY PARK,1.3013910245397402,103.8141127804082,1.3009866921398463,103.81411709648594
334,103000834,E,GOODMAN ROAD,1.3022870043432744,103.8856082959333,1.3031834748663926,103.88554985502151
